parent_smiles,metabolite_smiles
[H]/N=c1/nc([O-])c(N)c(N[C@@H]2O[C@H](COP(=O)([O-])OP(=O)(O)OP(=O)([O-])[O-])[C@@H](O)[C@H]2O)[nH]1,[H]/N=c1/nc([O-])c(N)c(NCC(=O)C(O)C(O)COP(=O)([O-])OP(=O)(O)OP(=O)([O-])[O-])[nH]1
N[C@@H](CCC(=O)N[C@@H](CS)C(=O)NCC(=O)O)C(=O)O,N[C@@H](CCC(=O)N[C@@H](CS)C(=O)O)C(=O)O
CC(C)=CCCC(C)C1CCC2C3=C(CCC21C)C1(C)CCC(O)CC1CC3,CC(C)CCCC(C)C1CCC2C3=C(CCC21C)C1(C)CCC(O)CC1CC3
Cc1ccc(C(c2ccc(C)cc2)C(C)(C)C)cc1,CC(C)=C(c1ccc(C)cc1)c1ccc(C)cc1
Nc1nc2c(ncn2C2OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C2O)c(=O)[nH]1,Nc1nc2c(ncn2C2OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(=O)[nH]c(N)nc54)C(O)C3O)C(O)C2O)c(=O)[nH]1
C=C(C/C=C(/C)C(=O)SCCN=C([O-])CCN=C([O-])[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-])C(C)C,C=C(CC(O)C(C)C(=O)SCCN=C([O-])CCN=C([O-])[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-])C(C)C
[NH3+][C@@H](CCC(=O)N[C@@H](CSNO)C(=O)NCC(=O)[O-])C(=O)[O-],[NH3+][C@@H](CCC(=O)N[C@@H](CSN=O)C(=O)NCC(=O)[O-])C(=O)[O-]
[H]/N=c1/ccn([C@H]2C[C@H](O)[C@@H](COP(=O)(O)OP(=O)([O-])[O-])O2)c([O-])n1,O=c1nc([O-])ccn1[C@H]1C[C@H](O)[C@@H](COP(=O)([O-])OP(=O)(O)OP(=O)([O-])[O-])O1
O=C(O)C1OC(O)C(O)C(O)C1O,CO[C@@H]1O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]1O
O=C(O)CCCC(=O)C(=O)O,N[C@@H](CCCC(=O)O)C(=O)O
CCCCCCCCCCCCCC(=O)SC,CCCCCCCCCCCCCC(=O)O
CC(=O)OC[C@@H](O)COP(=O)([O-])[O-],CC(=O)OCC(O)CO
N[C@@H](CCC([O-])=N[C@@H](CS)C(O)=NCC(=O)O)C(=O)O,N[C@@H](CCC([O-])=N[C@@H](CSSC[C@H](N=C([O-])CC[C@H](N)C(=O)O)C(O)=NCC(=O)O)C(O)=NCC(=O)O)C(=O)O
CC(C)CCCC(C)CCC(=O)O[C@H](CC(=O)[O-])C[N+](C)(C)C,C[N+](C)(C)C[C@H](O)CC(=O)[O-]
O=[N+]([O-])C(Br)CO,O=[N+]([O-])CBr
O=P(O)(O)OC[C@H]1OC(O)(COP(=O)(O)O)[C@@H](O)[C@@H]1O,O=C(CO)COP(=O)(O)O
CNCC(c1ccc(OC)cc1)C1(O)CCCCC1,CNCC(c1ccc(O)cc1)C1(O)CCCCC1
CSCCC(=O)/C(O)=C/O,CSCCC(=O)C(=O)COP(=O)(O)O
CO[C@H]1C[C@H]2OC[C@@]2(OC(C)=O)[C@H]2[C@H](OC(=O)c3ccccc3)[C@]3(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c4ccccc4)C(C)=C([C@@H](OC)C(=O)[C@]12C)C3(C)C,CO[C@H]1C(=O)[C@@]2(C)C([C@H](OC(=O)c3ccccc3)[C@]3(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c4ccccc4)C(C)=C1C3(C)C)[C@]1(OC(C)=O)CO[C@@H]1C[C@@H]2O
O=P([O-])([O-])O[C@H]1[C@@H](O)[C@@H](OP(=O)([O-])[O-])[C@H](O)[C@@H](O)[C@@H]1OP(=O)([O-])[O-],O=P([O-])([O-])O[C@H]1[C@@H](O)[C@@H](OP(=O)([O-])[O-])[C@@H](O)[C@@H](OP(=O)([O-])[O-])[C@@H]1OP(=O)([O-])[O-]
CC(=O)OC[C@H](CO)OC(C)=O,CC(=O)OCC(COC(C)=O)OC(C)=O
OCC(O)c1ccc(O)c(O)c1,COc1cc(C(O)CO)ccc1O
OC1C=CC(Br)=CC1O,BrC1=CC2OC2C=C1
CC1=C(/C=C/C(C)=C/C=C/C(C)=C\C=O)C(C)(C)CCC1,CC1=C(/C=C/C(C)=C/C=C/C(C)=C\C(=O)[O-])C(C)(C)CCC1
CCCCC/C=C\C[C@H](O)/C=C/CCC(=O)[O-],CCCCC/C=C\C[C@H](O)/C=C/C=C/C(=O)[O-]
O=P([O-])([O-])OC[C@H]1O[C@H](OP(=O)([O-])OP(=O)([O-])[O-])[C@H](O)[C@@H]1O,O=P(O)(O)OC[C@H]1O[C@@H](n2cnc3c([O-])nc([O-])nc32)[C@H](O)[C@@H]1O
CCCCCCC/C=C/C(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O,CCCCCCC[C@H](O)CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O
O=c1[nH]cnc2c1ncn2[C@@H]1O[C@@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O,O=c1[nH]cnc2c1ncn2[C@@H]1O[C@@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]1O
CC/C=C\C/C=C\C/C=C\C[C@@H]1C2CC(OO2)[C@H]1C=CC(CCC(=O)[O-])OO,CC/C=C\C/C=C\C/C=C\C[C@@H]1C(O)CC(=O)[C@@H]1/C=C/[C@H](O)CCC(=O)[O-]
O=P([O-])([O-])O[C@@H]1[C@H](OP(=O)([O-])[O-])[C@@H](OP(=O)([O-])O)[C@H](OP(=O)([O-])[O-])[C@@H](OP(=O)([O-])[O-])[C@@H]1OP(=O)([O-])[O-],O=P([O-])([O-])O[C@H]1[C@@H](O)[C@@H](OP(=O)([O-])[O-])[C@H](OP(=O)([O-])[O-])[C@@H](OP(=O)([O-])[O-])[C@@H]1OP(=O)([O-])[O-]
CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C(=O)[O-])C(C)(C)CCC1,CC1=C(/C=C/C(C)=C/C=C/C(C)=C\C(=O)[O-])C(C)(C)CCC1
COC1=C(OC)C(=O)C(C/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C)=C(C)C1=O,COC1=C(O)C(=O)C(C)=C(C/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C)C1=O
CC(=O)OCC(O)COP(=O)(O)OCC[N+](C)(C)C,CC(=O)OCC(COP(=O)(O)OCC[N+](C)(C)C)OC(C)=O
CN(CCOc1ccc(CC2SC(=O)N=C2O)cc1)c1ccc(O)cn1,O=C1NC(=O)C(Cc2ccc(OCCNc3ccc(O)cn3)cc2)S1
Nc1nc2c(c(=O)[nH]1)N(C=O)C(CNc1ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc1)CN2,Nc1nc2c(c(=O)[nH]1)NC(CNc1ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc1)CN2
CC=CCC(=O)C(=O)[O-],CCC(=O)[O-]
[NH3+][C@@H](CS(=O)(=O)[O-])C(=O)[O-],[NH3+]CCS(=O)(=O)[O-]
NC(CS(=O)O)C(=O)O,NCCS(=O)O
O=C(O)CC(C(=O)O)C(=O)C(=O)O,O=C(O)CC(C(=O)O)C(O)C(=O)O
CCCCCCCCCCCCCCCC(O)C(N)COP(=O)(O)O,NCCOP(=O)(O)O
Cc1cn([C@H]2CC(O)[C@@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])O2)c(=O)[nH]c1=O,Cc1cn([C@H]2CC(O)[C@@H](COP(=O)([O-])OP(=O)([O-])[O-])O2)c(=O)[nH]c1=O
CC(=O)OC[C@H](CO)OC(C)=O,CC(=O)OCC(O)CO
CNCC[C@H](Oc1cccc2c(O)c(OC)ccc12)c1cccs1,CNCCC(Oc1cccc2c(OS(=O)(=O)O)c(OC)ccc12)c1ccco1
Cc1cc2nc3c(=O)[n-]c(=O)nc-3n(C[C@H](O)[C@H](O)[C@H](O)CO)c2cc1C,Cc1cc2c(cc1C)N(C[C@H](O)[C@H](O)[C@H](O)CO)C1=NC(=O)NC(=O)C1N2
O=C(OP(=O)([O-])[O-])[C@H](O)COP(=O)([O-])[O-],O=C[C@H](O)COP(=O)([O-])[O-]
Nc1ncnc2c1ncn2[C@@H]1O[C@@H](COP(=O)([O-])OC(=O)CCCC[C@@H]2CCSS2)[C@@H](O)[C@H]1O,Nc1ncnc2c1ncn2[C@@H]1O[C@@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O
CNC(=O)CCCCC(S)CCSCN,CNC(=O)CCCCC(S)CCS
N[C@H](Cc1cc(I)c(Oc2cc(I)c(O)c(I)c2)c(I)c1)C(=O)O,N[C@@H](Cc1cc(I)c(Oc2cc(I)c(OS(=O)(=O)O)c(I)c2)c(I)c1)C(=O)O
CC/C=C\C/C=C\C/C=C\CCC/C=C/C(=O)SCCN=C([O-])CCN=C([O-])[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-],CC/C=C\C/C=C\C/C=C\CCCC(=O)SCCN=C([O-])CCN=C([O-])C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@@H](O)[C@H]1OP(=O)([O-])[O-]
O=C(/C=C/c1cccc(S(=O)(=O)Nc2ccccc2)c1)NO,O=C(/C=C/c1cccc(S(=O)(=O)Nc2ccccc2)c1)NO
COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCC1CCN(C)CC1,COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCC1CCNCC1
OC1CCCCC1,OC1CCCCC1
COc1cc2c(cc1OC)C(=O)C(CC1CCNCC1)C2,COc1cc2c(cc1OC)[C@H](O)C(CC1CCNCC1)C2=O
CCN(CC)CC#CCOC(=O)C(O)(c1ccccc1)C1CCCCC1,CCNCC#CCOC(=O)C(O)(c1ccccc1)C1CCCCC1
CCCCCCCC/C=C\CCCCCCCCCCCC(=O)SCCN=C([O-])CCN=C([O-])C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1O[C@H](n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-],CC(C)(COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C([O-])=NCCC([O-])=NCCS
O=C(O)C(O)COP(=O)(O)O,O=C(O)C(=O)COP(=O)(O)O
CSCC[C@H](N)C(=O)O,CC(C)[C@H](N)C(=O)O
CCC=CC[C@H]1C(=O)CC[C@@H]1CCCC(=O)CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-],CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-]
NC(CS(=O)[O-])C(=O)[O-],[NH3+]CCS(=O)[O-]
CCCCCC(O)/C=C/C=C\C/C=C\C/C=C\CCCC(=O)O,CCCCCC(/C=C/C=C\C/C=C\C/C=C\CCCC(=O)O)OO
CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O)C(O)C(=O)NCCC(=O)NCCS,CCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O
CCCCC/C=C\C/C=C\CCC/C=C/C(=O)SCCN=C([O-])CCN=C([O-])[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-],CCCCC/C=C\C/C=C\CCCC(=O)SCCN=C([O-])CCN=C([O-])C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-]
O=C1NC(=O)C(c2ccccc2)(c2ccccc2)N1,O=C1NC(=O)C(C2=CC3OC3C=C2)(c2ccccc2)N1
COc1ccc([C@@H]2Sc3ccccc3N(CCN(C)C)C(=O)[C@@H]2OC(C)=O)cc1,CC(=O)O[C@H]1C(=O)N(CCN(C)C)c2ccccc2S[C@H]1c1ccc(O)cc1
N[C@@H](Cc1ccc(Oc2ccc(O)c(I)c2)c(I)c1)C(=O)O,N[C@@H](Cc1ccc(Oc2ccc(OS(=O)(=O)O)c(I)c2)c(I)c1)C(=O)[O-]
O=C(O[C@H]1[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@@H]1OC(=O)c1cccnc1)c1cccnc1,O=C(O[C@H]1[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@@H]1O)c1cccnc1
CCCCCCCCCCCCCC=C[C@@H](O)[C@H](CO[C@H]1O[C@H](CO)[C@@H](O[C@H]2O[C@H](CO)[C@H](O)[C@H](O[C@H]3O[C@H](CO)[C@@H](O[C@H]4O[C@H](CO)[C@H](O)[C@H](O)[C@H]4O)[C@H](O)[C@H]3NC(C)=O)[C@H]2O)[C@H](O)[C@H]1O)NC(C)=O,CCCCCCCCCCCCCC=C[C@@H](O)[C@H](CO[C@H]1O[C@H](CO)[C@@H](O[C@H]2O[C@H](CO)[C@H](O)[C@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3NC(C)=O)[C@H]2O)[C@H](O)[C@H]1O)NC(C)=O
OC[C@@H]1OC(O)[C@H](O)[C@@H](O)[C@@H]1O,O=C1O[C@@H](CO)[C@@H](O)[C@H](O)[C@H]1O
[H]/N=C(/O)CC[C@H](N)C(=O)O,N[C@@H](CCCC[NH3+])C(=O)O
C[C@H]1C[C@H]2[C@@H]3CC[C@](O)(C(=O)CO)[C@@]3(C)CC(=O)[C@@H]2[C@@]2(C)C=CC(=O)C=C12,C[C@H]1C[C@H]2[C@@H]3CC[C@](O)([C@H](O)CO)[C@@]3(C)CC(=O)[C@@H]2[C@@]2(C)C=CC(=O)C=C12
Cc1ccnc2c1NC(=O)c1cccnc1N2C1CC1,OCc1ccnc2c1N=C(O)c1cccnc1N2C1CC1
CSCCC(=O)C(=O)O,CSCCC(N)C(=O)O
O=Nc1cccc2ccccc12,ONc1cccc2ccccc12
Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,CN1CCN(Cc2ccc(C(=O)NC3=CC(Nc4nccc(-c5cccnc5)n4)C(CO)C=C3)cc2)CC1
NCCNCCNCCN,CC(=O)NCCNCCNCCN
COc1ccc2[nH]cc(CCN=C(C)O)c2c1,COc1cc2c(CCN=C(C)O)c[nH]c2cc1O
COc1cc(C(=O)[O-])cc(C/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C)c1O,COc1cccc(C/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C)c1O
NCCOP(=O)(O)OCC(O)CO,CC(=O)OCC(O)COP(=O)(O)OCCN
Nc1nc(NCC(=O)C(O)C(O)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)c(N)c(=O)[nH]1,Nc1nc(NC2OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C2O)c(N)c(=O)[nH]1
CC(C)C[C@@H](N=C(O)[C@@H](N)Cc1ccccc1)C(=O)O,CC(C)C[C@H](N)C(=O)O
CCCCCCCCCCC(=O)CC(=O)O,CCCCCCCCCCC(O)CC(=O)O
CSCCC(=O)C(=O)COP(=O)(O)O,CSCC(O)C(O)C(=O)COP(=O)(O)O
CC/C(C)=C/Cc1c(C)c(O)c(OC)c(OC)c1O,CC/C(C)=C/CC1=C(C)C(=O)C(OC)=C(OC)C1=O
CC(=O)[C@@H]1CC[C@@H]2[C@H]3CC[C@@H]4CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,CC(=O)[C@@H]1CC[C@@H]2[C@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C
O=C(O[C@H]1[C@@H](O)[C@@H](OC(=O)c2cccnc2)[C@H](OC(=O)c2cccnc2)[C@@H](OC(=O)c2cccnc2)[C@@H]1OC(=O)c1cccnc1)c1cccnc1,O=C(O[C@H]1[C@@H](O)[C@@H](O)[C@H](OC(=O)c2cccnc2)[C@@H](OC(=O)c2cccnc2)[C@@H]1OC(=O)c1cccnc1)c1cccnc1
Nc1ncnc2c1ncn2[C@@H]1O[C@@H](COP(=O)([O-])OP(=O)([O-])OC[C@@H]2OC(O)[C@H](O)[C@@H]2O)[C@@H](O)[C@H]1O,Nc1ncnc2c1ncn2[C@@H]1O[C@@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O
O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-],O=C([O-])C[C@H](O)C(=O)[O-]
O=C(CO)COP(=O)([O-])[O-],O=C[C@H](O)COP(=O)([O-])[O-]
[H]/N=C(\N)NCCC[C@H](N=C(O)[C@@H](Cc1ccccc1)N=C(O)[C@@H]([NH3+])C(C)C)C(=O)O,[H]/N=C(\N)NCCC[C@H]([NH3+])C(=O)O
O=c1ccn([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])C(O)C2O)c(=O)[nH]1,O=c1ccn([C@@H]2O[C@H](COP(=O)([O-])[O-])C(O)C2O)c(=O)[nH]1
O=P(O)(O)OC1C(O)C(O)C(OP(=O)(O)O)C(OP(=O)(O)O)C1O,O=P(O)(O)OC1C(O)C(O)C(OP(=O)(O)O)C(O)C1O
COC(=O)C1=C(C)NC(C)=C(C(=O)O)[C@H]1c1cccc([N+](=O)[O-])c1,COC(=O)c1c(C)nc(C)c(C(=O)O)c1-c1cccc([N+](=O)[O-])c1
C[C@]12CC[C@H]3[C@H](CC[C@H]4C[C@H](O)CC[C@]43C)[C@H]1CCC2=O,C[C@]12CCC(=O)C[C@@H]1CC[C@H]1[C@@H]2CC[C@@]2(C)C(=O)CC[C@H]12
C[N+](C)(C)C[C@H](O)CC(=O)[O-],CC(O)CC(=O)OC(CC(=O)[O-])C[N+](C)(C)C
CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCS,CC(C)CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-]
CC(C)CCC[C@H](C)C1CC[C@]2(CO)C3=C(CC[C@@]12C)[C@]1(C)CC[C@@H](O)C(C)(C)C1CC3,CC(C)CCC[C@H](C)C1CC[C@]2(C=O)C3=C(CC[C@@]12C)[C@]1(C)CC[C@@H](O)C(C)(C)C1CC3
Cc1ccc(Nc2c(F)cccc2Cl)c(CC(=O)O)c1,Cc1ccc(Nc2c(F)cccc2Cl)c(CC(=O)OC2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)c1
[NH3+]CCC[C@H]([NH3+])C(=O)[O-],[NH3+][C@@H](CCC=O)C(=O)[O-]
Cc1cc2nc3c(O)nc(=O)nc-3n(C[C@H](O)[C@H](O)[C@H](O)CO)c2cc1C,Cc1cc2nc3c([O-])nc(=O)[nH]c3[n+](C[C@H](O)[C@H](O)[C@H](O)COP(=O)([O-])[O-])c2cc1C
[H]/N=C(\N)NCCCC(N=C(O)C(C)[NH3+])C(O)=NCC(=O)O,[H]/N=C(\N)NCCC[C@H]([NH3+])C(=O)O
Cc1c2[nH]c(c1CCC(=O)[O-])Cc1[nH]c(c(CCC(=O)[O-])c1C)Cc1[nH]c(c(CCC(=O)[O-])c1C)Cc1[nH]c(c(C)c1CCC(=O)[O-])C2,CC1=C(CCC(=O)[O-])c2cc3[nH]c(cc4nc(cc5[nH]c(cc1n2)c(CCC(=O)[O-])c5C)C(C)=C4CCC(=O)[O-])c(CCC(=O)[O-])c3C
CC(=O)N[C@H]1[C@@H](O)C[C@@](O)(C(=O)[O-])O[C@H]1[C@H](O)[C@H](O)CO,CC(=O)N[C@H]1C(O)O[C@H](CO)[C@@H](O)[C@@H]1O
Nc1ncnc2c1ncn2CCOCP(=O)(O)OP(=O)(O)O,Nc1ncnc2c1ncn2CCOCP(=O)(O)OP(=O)(O)OP(=O)(O)O
CC12CCC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)CO,CC(=O)C1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3C(O)CC21C
CC(=O)OCC1=C(C(=O)O)N2C(=O)C(NC(=O)CCCC(=O)C(=O)O)C2SC1,CC(=O)OCC1=C(C(=O)O)N2C(=O)C(NC(=O)CCCC(N)C(=O)O)C2SC1
CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2C3=CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C,CC(CO)CCC[C@@H](C)[C@H]1CC[C@@H]2C3=CC=C4C[C@@H](O)CC[C@]4(C)C3CC[C@@]21C
CCCCCC(/C=C/C1C2CC(OO2)C1C/C=C\CCCC(=O)O)OO,CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)O
CC(C)=CCC/C(C)=C/CC12OC1(C)C(=O)c1ccccc1C2=O,CC(C)=CCC/C(C)=C/Cc1c(C)c(O)c2ccccc2c1O
C[C@H](CCC(=O)[O-])[C@@H]1CC[C@@H]2[C@@H]3[C@H](C[C@H](O)[C@]12C)[C@@]1(C)CCC(=O)C[C@@H]1C[C@H]3O,C[C@H](CCC(=O)[O-])[C@@H]1CC[C@@H]2[C@@H]3[C@H](C[C@H](O)[C@]12C)[C@@]1(C)CC[C@@H](O)C[C@@H]1C[C@H]3O
CC(C)CCC[C@@H](C)[C@@H]1CC[C@H]2C3=CC[C@H]4[C@H](C)[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,CC(C)CCC[C@@H](C)[C@@H]1CC[C@@H]2C3=CC[C@H]4[C@H](C)C(=O)CC[C@]4(C)[C@H]3CC[C@@]21C
CCCCCC(O)C(O)C/C=C\C/C=C\C/C=C\CCCC(=O)O,CCCCCC1OC1C/C=C\C/C=C\C/C=C\CCCC(=O)O
CCCCCCCCCC/C=C/C(=O)SCCN=C([O-])CCN=C([O-])[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-],CCCCCCCCCCC(O)CC(=O)SCCN=C([O-])CCN=C([O-])[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-]
CCCCCCCCCCCCCCCC(=O)SCCN=C([O-])CCN=C([O-])[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-],CCCCCC/C=C\CCCCCCCC(=O)SCCN=C([O-])CCN=C([O-])[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-]
CC(C)c1cccc(C(C)C)c1O,CC(C)c1cccc(C(C)C)c1O[C@@H]1O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]1O
CC(CO)CCC[C@H](C)C1CCC2C3C(CC[C@]21C)[C@]1(C)CCC(=O)C=C1C[C@@H]3O,CC(CO)CCC[C@H](C)C1CCC2C3C(CC[C@]21C)[C@]1(C)CCC(=O)CC1C[C@@H]3O
N[C@@H](CCC([O-])=N[C@@H](CS)C(O)=NCC(=O)O)C(=O)O,N[C@@H](CCC([O-])=N[C@@H](CSC=O)C(O)=NCC(=O)O)C(=O)O
N=C(N)NCC(=O)O,N=C(N)NCCCC(N)C(=O)O
CC(O)C(=O)SCC(NC(=O)CCC(N)C(=O)O)C(=O)NCC(=O)O,N[C@@H](CCC(=O)N[C@@H](CS)C(=O)NCC(=O)O)C(=O)O
CC12CCC(=O)CC1CCC1C2CCC2(C)C(C(=O)CO)CCC12,CC12CCC(O)CC1CCC1C2CCC2(C)C(C(=O)CO)CCC12
CC/C=C\C/C=C\CC=CCCCCCC(=O)SCCN=C([O-])CCN=C([O-])[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-],CC/C=C\C/C=C\C/C=C\CCCC(=O)SCCN=C([O-])CCN=C([O-])C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@@H](O)[C@H]1OP(=O)([O-])[O-]
O=c1[nH]cnc2c1ncn2C1CC(O)C(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O1,O=c1[nH]cnc2c1ncn2C1CC(O)C(COP(=O)(O)OP(=O)(O)O)O1
C=C1CC[C@H](O)C/C1=C/C=C1\CCC[C@@]2(C)[C@H]1CC[C@@H]2[C@H](C)/C=C/[C@H](C)C(C)C,C=C1CCC(O[C@@H]2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)C/C1=C\C=C1/CCC[C@@]2(C)C1CC[C@@H]2[C@H](C)/C=C/[C@H](C)C(C)C
N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O,N[C@@H](Cc1c[nH]c2ccc(O)cc12)C(=O)O
CS(=O)(=O)c1ccc(C2=C(c3ccccc3)C(=O)OC2)cc1,CS(=O)(=O)c1ccc(C2C(O)OC(=O)C2c2ccccc2)cc1
